:START_ID,:TYPE,REL_TYPE,:END_ID,CORP_CHCD_ID,START_MONTH,START_YEAR,END_YEAR,startend,NOTE,SOURCE,duplicates_strict,duplicates
EDCT_660,PRESENT_AT,,Y_141,Y_141,,,,-,"RECORDED AS: Wuchang, Hubei",EDC_1914_14,FALSE,FALSE
EDCT_540,PRESENT_AT,,Y_141,Y_141,,,,-,"RECORDED AS: Wuchang, Hupeh",EDC_1917_42,FALSE,FALSE
EDCT_661,PRESENT_AT,,Y_141,Y_141,,,,-,"RECORDED AS: Wuchang, Hupeh",EDC_1914_10,FALSE,FALSE
EDCT_701,PRESENT_AT,,Y_141,Y_141,,,,-,"RECORDED AS: Wuchang, Hupeh",EDC_1916_51,FALSE,FALSE
EDCT_795,PRESENT_AT,,Y_141,Y_141,,,,-,"RECORDED AS: Wuchang, Hupeh",EDC_1914_11,FALSE,FALSE
EDCT_938,PRESENT_AT,,Y_141,Y_141,,,,-,"RECORDED AS: Wuchang, Hupeh",EDC_1916_59,FALSE,FALSE
EDCT_960,PRESENT_AT,,Y_141,Y_141,,,,-,"RECORDED AS: Wuchang, Hupeh",EDC_1918_125,FALSE,FALSE
EDCT_323,PRESENT_AT,,Y_1435,Y_1435,,,,-,"RECORDED AS: Hazakura Machi, Tsingtao",EDC_1920_92,FALSE,FALSE
EDCT_192,PRESENT_AT,,Y_1447,Y_1447,,,,-,RECORDED AS: Ankiachwang,EDC_1920_87,FALSE,FALSE
EDCT_399,PRESENT_AT,,Y_146,Y_146,,,,-,RECORDED AS: Laohokow,EDC_1920_38,FALSE,FALSE
EDCT_175,PRESENT_AT,,Y_1460,Y_1460,,,,-,"RECORDED AS: Port Edward, Weihaiwei",EDC_1920_92,FALSE,FALSE
EDCT_412,PRESENT_AT,,Y_1467,Y_1467,,,,-,RECORDED AS: Tengchowfu,EDC_1920_86 (Teachers' section),FALSE,FALSE
EDCT_149,PRESENT_AT,,Y_1476,Y_1476,,,,-,RECORDED AS: Chowtsun,EDC_1920_88,FALSE,FALSE
EDCT_239,PRESENT_AT,,Y_1483,Y_1483,,,,-,RECORDED AS: Lintsingchow,EDC_1920_89,FALSE,FALSE
EDCT_351,PRESENT_AT,,Y_1490,Y_1490,,,,-,RECORDED AS: Laiyang,EDC_1920_89,FALSE,FALSE
EDCT_352,PRESENT_AT,,Y_1490,Y_1490,,,,-,RECORDED AS: Laiyang,EDC_1920_89,FALSE,FALSE
EDCT_158,PRESENT_AT,,Y_1491,Y_1491,,,,-,RECORDED AS: Laichowfu,EDC_1920_89,FALSE,FALSE
EDCT_551,PRESENT_AT,,Y_1491,Y_1491,,,,-,RECORDED AS: Laichowfu,EDC_1918_57,FALSE,FALSE
EDCT_912,PRESENT_AT,,Y_1492,Y_1492,,,,-,RECORDED AS: Hwang Hien,EDC_1914_6,FALSE,FALSE
EDCT_777,PRESENT_AT,,Y_1492,Y_1492,,,,-,"RECORDED AS: Hwang Hien, Shantung",EDC_1914_13,FALSE,FALSE
EDCT_348,PRESENT_AT,,Y_1492,Y_1492,,,,-,RECORDED AS: Hwanghsien,EDC_1920_89,FALSE,FALSE
EDCT_365,PRESENT_AT,,Y_1492,Y_1492,,,,-,RECORDED AS: Hwanghsien,EDC_1920_88,FALSE,FALSE
EDCT_413,PRESENT_AT,,Y_1492,Y_1492,,,,-,RECORDED AS: Hwanghsien,EDC_1920_89,FALSE,FALSE
EDCT_146,PRESENT_AT,,Y_1497,Y_1497,,,,-,"RECORDED AS: East Beach, Chefoo",EDC_1920_87; HB_1936_229,FALSE,FALSE
EDCT_016,PRESENT_AT,,Y_1498,Y_1498,,,,-,RECORDED AS: Woosung,EDC_1920_64-65,FALSE,FALSE
EDCT_824,PRESENT_AT,,Y_1498,Y_1498,,,,-,"RECORDED AS: Woosung Forts, Jiangsu",EDC_1914_14,FALSE,FALSE
EDCT_825,PRESENT_AT,,Y_1498,Y_1498,,,,-,"RECORDED AS: Woosung, Kiangsu",EDC_1916_54,FALSE,FALSE
EDCT_250,PRESENT_AT,,Y_1499,Y_1499,,,,-,"RECORDED AS: 1 Edinburgh Road, Shanghai",EDC_1920_53; HB_1936_181-281; EDC_1918_127,FALSE,FALSE
EDCT_321,PRESENT_AT,,Y_1499,Y_1499,,,,-,"RECORDED AS: Edinburgh Road, Shanghai",EDC_1920_52; HB_1936_228,FALSE,FALSE
EDCT_173,PRESENT_AT,,Y_1499,Y_1499,,,,-,"RECORDED AS: Jessfield Rd, Shanghai",EDC_1920_60,FALSE,FALSE
EDCT_060,PRESENT_AT,,Y_1499,Y_1499,,,,-,"RECORDED AS: Jessfield Road, Shanghai",EDC_1920_60; EDC_1916_38,FALSE,FALSE
EDCT_380,PRESENT_AT,,Y_1502,Y_1502,,,,-,"RECORDED AS: 176 North Szechuen Road, Shanghai",EDC_1920_50; EDC_1918_118,FALSE,FALSE
EDCT_500,PRESENT_AT,,Y_1502,Y_1502,,,,-,"RECORDED AS: 178, North Szechuen Road, Shanghai",EDC_1920_119,FALSE,FALSE
EDCT_650,PRESENT_AT,,Y_1502,Y_1502,,,,-,"RECORDED AS: 180 North Szechuen Road, Shanghai",EDC_1918_129,FALSE,FALSE
EDCT_093,PRESENT_AT,,Y_1502,Y_1502,,,,-,"RECORDED AS: 20 Quinsan Road, Shanghai",EDC_1920_60; EDC_1916_69,FALSE,FALSE
EDCT_122,PRESENT_AT,,Y_1502,Y_1502,,,,-,"RECORDED AS: 20 Quinsan Road, Shanghai",EDC_1920_57; EDC_1918_117,FALSE,FALSE
EDCT_003,PRESENT_AT,,Y_1502,Y_1502,,,,-,"RECORDED AS: 31 Quinsan Gardens, Shanghai",EDC_1920_53; EDC_1917_1; EDC_1916_51,FALSE,FALSE
EDCT_232,PRESENT_AT,,Y_1502,Y_1502,,,,-,"RECORDED AS: 90 Range Road, Shanghai",EDC_1920_48,FALSE,FALSE
EDCT_280,PRESENT_AT,,Y_1502,Y_1502,,,,-,"RECORDED AS: Chaoufoong Road, Shanghai",EDC_1920_53,FALSE,FALSE
EDCT_281,PRESENT_AT,,Y_1502,Y_1502,,,,-,"RECORDED AS: Chaoufoong Road, Shanghai",EDC_1920_53; HB_1936_181-280,FALSE,FALSE
EDCT_090,PRESENT_AT,,Y_1502,Y_1502,,,,-,"RECORDED AS: North Szechuen Road, Ext., Shanghai",EDC_1920_55,FALSE,FALSE
EDCT_004,PRESENT_AT,,Y_1502,Y_1502,,,,-,"RECORDED AS: North Szechuen Road, Shanghai",EDC_1920_56,FALSE,FALSE
EDCT_317,PRESENT_AT,,Y_1502,Y_1502,,,,-,"RECORDED AS: North Szechuen Road, Shanghai",EDC_1920_53; HB_1936_181-282,FALSE,FALSE
EDCT_430,PRESENT_AT,,Y_1502,Y_1502,,,,-,"RECORDED AS: North Szechuen Road, Shanghai",EDC_1920_139,FALSE,FALSE
EDCT_174,PRESENT_AT,,Y_1502,Y_1502,,,,-,"RECORDED AS: Range Road, Shanghai",EDC_1920_52,FALSE,FALSE
EDCT_187,PRESENT_AT,,Y_1502,Y_1502,,,,-,"RECORDED AS: Thorne Road (off Woosung Road), Shanghai",EDC_1920_49,FALSE,FALSE
EDCT_971,PRESENT_AT,,Y_1502,Y_1502,,,,-,,,FALSE,FALSE
EDCT_199,PRESENT_AT,,Y_1503,Y_1503,,,,-,"RECORDED AS: 120 Szechuen Road, Shanghai",EDC_1920_49-50; EDC_1918_117; EDC_1916_64,FALSE,FALSE
EDCT_041,PRESENT_AT,,Y_1503,Y_1503,,,,-,"RECORDED AS: 55 Avenue Dubail, Shanghai",EDC_1920_48; EDC_1918_122,FALSE,FALSE
EDCT_373,PRESENT_AT,,Y_1503,Y_1503,,,,-,"RECORDED AS: Arsenal Road, Shaghai",EDC_1920_67 (Teachers' section),FALSE,FALSE
EDCT_045,PRESENT_AT,,Y_1503,Y_1503,,,,-,"RECORDED AS: Avenue Joffre, Shanghai",EDC_1920_50,FALSE,FALSE
EDCT_392,PRESENT_AT,,Y_1503,Y_1503,,,,-,"RECORDED AS: Avenue Road, Shanghai",EDC_1920_60,FALSE,FALSE
EDCT_009,PRESENT_AT,,Y_1503,Y_1503,,,,-,"RECORDED AS: Boulevard de Montigny, Shanghai",EDC_1920_50,FALSE,FALSE
EDCT_138,PRESENT_AT,,Y_1503,Y_1503,,,,-,"RECORDED AS: Chung Hwa Road, Shanghai",EDC_1920_57,FALSE,FALSE
EDCT_306,PRESENT_AT,,Y_1503,Y_1503,,,,-,"RECORDED AS: Great East Gate, Nantao, Shanghai",EDC_1920_54; EDC_1918_125,FALSE,FALSE
EDCT_249,PRESENT_AT,,Y_1503,Y_1503,,,,-,"RECORDED AS: Hankow Road, Shanghai",EDC_1920_53,FALSE,FALSE
EDCT_189,PRESENT_AT,,Y_1503,Y_1503,,,,-,"RECORDED AS: Inside New West Gate, Shanghai",EDC_1920_56,FALSE,FALSE
EDCT_069,PRESENT_AT,,Y_1503,Y_1503,,,,-,RECORDED AS: Kiukiang Road,EDC_1920_19,FALSE,FALSE
EDCT_019,PRESENT_AT,,Y_1503,Y_1503,,,,-,"RECORDED AS: Nanking Road, Shanghai",EDC_1920_2,FALSE,FALSE
EDCT_020,PRESENT_AT,,Y_1503,Y_1503,,,,-,"RECORDED AS: Nanking Road, Shanghai",EDC_1920_2,FALSE,FALSE
EDCT_206,PRESENT_AT,,Y_1503,Y_1503,,,,-,RECORDED AS: Nanyang,EDC_1920_54,FALSE,FALSE
EDCT_126,PRESENT_AT,,Y_1503,Y_1503,,,,-,"RECORDED AS: North Soochow Road, Shanghai",EDC_1920_61,FALSE,FALSE
EDCT_389,PRESENT_AT,,Y_1503,Y_1503,,,,-,"RECORDED AS: Old North Gate, Shanghai",EDC_1920_48,FALSE,FALSE
EDCT_375,PRESENT_AT,,Y_1503,Y_1503,,,,-,"RECORDED AS: Rue Montauban, Shanghai",EDC_1920_60,FALSE,FALSE
EDCT_258,PRESENT_AT,,Y_1503,Y_1503,,,,-,"RECORDED AS: South Gate, Shanghai",EDC_1920_52,FALSE,FALSE
EDCT_312,PRESENT_AT,,Y_1503,Y_1503,,,,-,"RECORDED AS: South Gate, Shanghai",EDC_1920_52; EDC_1916_75,FALSE,FALSE
EDCT_181,PRESENT_AT,,Y_1503,Y_1503,,,,-,"RECORDED AS: Szechuen Road, Shanghai",EDC_1920_49,FALSE,FALSE
EDCT_241,PRESENT_AT,,Y_1503,Y_1503,,,,-,"RECORDED AS: Weihaiwei Road, Shanghai",EDC_1920_49,FALSE,FALSE
EDCT_339,PRESENT_AT,,Y_1503,Y_1503,,,,-,"RECORDED AS: West Gate, Shanghai",EDC_1920_48; HB_1936_178; EDC_1916_40,FALSE,FALSE
EDCT_943,PRESENT_AT,,Y_1503,Y_1503,,,,-,"RECORDED AS: West Gate, Shanghai, Kiangsu",EDC_1918_124,FALSE,FALSE
EDCT_251,PRESENT_AT,,Y_1503,Y_1503,,,,-,"RECORDED AS: Whangpoo Road, Shanghai",EDC_1920_57,FALSE,FALSE
EDCT_070,PRESENT_AT,,Y_1505,Y_1505,,,,-,RECORDED AS: Corner of Carter and Shanhaikuan Roads,EDC_1920_50-51,FALSE,FALSE
EDCT_007,PRESENT_AT,,Y_1505,Y_1505,,,,-,"RECORDED AS: Elgin Road, Shanghai",EDC_1920_55,FALSE,FALSE
EDCT_062,PRESENT_AT,,Y_1505,Y_1505,,,,-,"RECORDED AS: Elgin Road, Shanghai",EDC_1920_54,FALSE,FALSE
EDCT_177,PRESENT_AT,,Y_1505,Y_1505,,,,-,"RECORDED AS: Elgin Road, Shanghai",EDC_1920_52,FALSE,FALSE
EDCT_125,PRESENT_AT,,Y_1505,Y_1505,,,,-,"RECORDED AS: Yates Road, Shanghai",EDC_1920_49,FALSE,FALSE
EDCT_197,PRESENT_AT,,Y_1508,Y_1508,,,,-,"RECORDED AS: Loh Li Bridge, Pootung",EDC_1920_47,FALSE,FALSE
EDCT_302,PRESENT_AT,,Y_1511,Y_1511,,,,-,RECORDED AS: Sungkiang,EDC_1920_64; HB_1936_184-289,FALSE,FALSE
EDCT_135,PRESENT_AT,,Y_1511,Y_1511,,,,-,"RECORDED AS: Sungkiang, Kiangsu",EDC_1920_62-63; EDC_1918_142,FALSE,FALSE
EDCT_855,PRESENT_AT,,Y_1511,Y_1511,,,,-,"RECORDED AS: Sungkiang, Kiangsu",EDC_1918_143,FALSE,FALSE
EDCT_759,PRESENT_AT,,Y_1512,Y_1512,,,,-,"RECORDED AS: 7 Siccawei Rd., Shanghai",EDC_1916_56,FALSE,FALSE
EDCT_557,PRESENT_AT,,Y_1512,Y_1512,,,,-,RECORDED AS: Siccawei,EDC_1918_78,FALSE,FALSE
EDCT_011,PRESENT_AT,,Y_1512,Y_1512,,,,-,"RECORDED AS: Siccawei Road, Shanghai",EDC_1920_51,FALSE,FALSE
EDCT_172,PRESENT_AT,,Y_1512,Y_1512,,,,-,"RECORDED AS: Siccawei Road, Shanghai",EDC_1920_51; EDC_1916_60,FALSE,FALSE
EDCT_040,PRESENT_AT,,Y_1512,Y_1512,,,,-,"RECORDED AS: Siccawei, near Shanghai",EDC_1920_55,FALSE,FALSE
EDCT_732,PRESENT_AT,,Y_1512,Y_1512,,,,-,"RECORDED AS: Siccawei, Shanghai",EDC_1914_13,FALSE,FALSE
EDCT_859,PRESENT_AT,,Y_1512,Y_1512,,,,-,"RECORDED AS: Siccawei, Shanghai",EDC_1914_17,FALSE,FALSE
EDCT_882,PRESENT_AT,,Y_1512,Y_1512,,,,-,"RECORDED AS: Siccawei, Shanghai",EDC_1914_3,FALSE,FALSE
EDCT_883,PRESENT_AT,,Y_1512,Y_1512,,,,-,"RECORDED AS: Siccawei, Shanghai",EDC_1914_2,FALSE,FALSE
EDCT_679,PRESENT_AT,,Y_1513,Y_1513,,,,-,"RECORDED AS: 1 Boone Road, Shanghai",EDC_1918_125,FALSE,FALSE
EDCT_224,PRESENT_AT,,Y_1513,Y_1513,,,,-,"RECORDED AS: 295 Pd. Haining Road, Shanghai",EDC_1920_53,FALSE,FALSE
EDCT_913,PRESENT_AT,,Y_1513,Y_1513,,,,-,"RECORDED AS: 33A Haskell, Rd., Shanghai",EDC_1916_62,FALSE,FALSE
EDCT_014,PRESENT_AT,,Y_1513,Y_1513,,,,-,"RECORDED AS: Baikal Road, Shanghai",EDC_1920_54,FALSE,FALSE
EDCT_403,PRESENT_AT,,Y_1513,Y_1513,,,,-,"RECORDED AS: Barchet Road, Shanghai",EDC_1920_60,FALSE,FALSE
EDCT_754,PRESENT_AT,,Y_1513,Y_1513,,,,-,"RECORDED AS: Boone Rd, Shanghai",,FALSE,FALSE
EDCT_022,PRESENT_AT,,Y_1513,Y_1513,,,,-,"RECORDED AS: Boone Road, Shanghai",EDC_1920_61,FALSE,FALSE
EDCT_064,PRESENT_AT,,Y_1513,Y_1513,,,,-,"RECORDED AS: Boone Road, Shanghai",EDC_1920_55,FALSE,FALSE
EDCT_547,PRESENT_AT,,Y_1513,Y_1513,,,,-,"RECORDED AS: Boone Road, Shanghai",EDC_1918_56,FALSE,FALSE
EDCT_721,PRESENT_AT,,Y_1513,Y_1513,,,,-,"RECORDED AS: Boone Road, Shanghai",EDC_1918_117,FALSE,FALSE
EDCT_039,PRESENT_AT,,Y_1513,Y_1513,,,,-,"RECORDED AS: Haskell Road, Shanghai",EDC_1920_61,FALSE,FALSE
EDCT_121,PRESENT_AT,,Y_1513,Y_1513,,,,-,"RECORDED AS: Ningkuo Road, Shanghai",EDC_1920_57,FALSE,FALSE
EDCT_285,PRESENT_AT,,Y_1650,Y_1650,,,,-,RECORDED AS: Taikuhsien,EDC_1920_85; HB_1936_181-290,FALSE,FALSE
EDCT_835,PRESENT_AT,,Y_1650,Y_1650,,,,-,"RECORDED AS: Taikuhsien, Shansi",EDC_1917_54,FALSE,FALSE
EDCT_123,PRESENT_AT,,Y_1666,Y_1666,,,,-,RECORDED AS: Hungtung,EDC_1920_85; HB_1936_166,FALSE,FALSE
EDCT_472,PRESENT_AT,,Y_1666,Y_1666,,,,-,RECORDED AS: Hungtung,EDC_1920_106,FALSE,FALSE
EDCT_140,PRESENT_AT,,Y_1668,Y_1668,,,,-,RECORDED AS: Hwochow,EDC_1920_85; CM_1908_94; CM_1912_111; CM_1917_129,FALSE,FALSE
EDCT_363,PRESENT_AT,,Y_1679,Y_1679,,,,-,RECORDED AS: Fenchow,EDC_1920_85; HB_1936_181-253,FALSE,FALSE
EDCT_937,PRESENT_AT,,Y_181,Y_181,,,,-,"RECORDED AS: Tayeh, Hupeh",EDC_1916_08,FALSE,FALSE
EDCT_210,PRESENT_AT,,Y_1817,Y_1817,,,,-,"RECORDED AS: Hotung-hsiao-kuan, Tientsin",EDC_1920_22,FALSE,FALSE
EDCT_164,PRESENT_AT,,Y_1817,Y_1817,,,,-,"RECORDED AS: Tientsin City Station, Ho-Pei, Tientsin",EDC_1920_22,FALSE,FALSE
EDCT_169,PRESENT_AT,,Y_1819,Y_1819,,,,-,"RECORDED AS: French Concession, Tientsin",EDC_1920_21,FALSE,FALSE
EDCT_047,PRESENT_AT,,Y_1819,Y_1819,,,,-,"RECORDED AS: Rue St. Louis, Tientsin",EDC_1920_20-21,FALSE,FALSE
EDCT_066,PRESENT_AT,,Y_1821,Y_1821,,,,-,"RECORDED AS: Hsiku, Tientsin",EDC_1920_21,FALSE,FALSE
EDCT_289,PRESENT_AT,,Y_1955,Y_1955,,,,-,"RECORDED AS: Hua Nang, Foochow",EDC_1920_26; HB_1936_150-180,FALSE,FALSE
EDCT_291,PRESENT_AT,,Y_1957,Y_1957,,,,-,"RECORDED AS: Kiangtow, Futsing",EDC_1920_27,FALSE,FALSE
EDCT_290,PRESENT_AT,,Y_1957,Y_1957,,,,-,RECORDED AS: Lungtien,EDC_1920_27; HB_1936_180-271,FALSE,FALSE
EDCT_555,PRESENT_AT,,Y_1957,Y_1957,,,,-,"RECORDED AS: Lungtien, Futsing",EDC_1918_58,FALSE,FALSE
EDCT_398,PRESENT_AT,,Y_1964,Y_1964,,,,-,RECORDED AS: Mintsinghsien,EDC_1920_27,FALSE,FALSE
EDCT_436,PRESENT_AT,,Y_1964,Y_1964,,,,-,RECORDED AS: Mintsinghsien,EDC_1920_27,FALSE,FALSE
EDCT_001,PRESENT_AT,,Y_1965,Y_1965,,,,-,"RECORDED AS: Haitang, via Foochow",EDC_1920_57,FALSE,FALSE
EDCT_297,PRESENT_AT,,Y_1967,Y_1967,,,,-,RECORDED AS: Ing Tai,EDC_1920_27,FALSE,FALSE
EDCT_315,PRESENT_AT,,Y_1968,Y_1968,,,,-,RECORDED AS: Tingchowfu,EDC_1920_28,FALSE,FALSE
EDCT_103,PRESENT_AT,,Y_1979,Y_1979,,,,-,RECORDED AS: Shaowu,EDC_1920_28,FALSE,FALSE
EDCT_288,PRESENT_AT,,Y_1983,Y_1983,,,,-,RECORDED AS: Yenping,EDC_1920_28,FALSE,FALSE
EDCT_261,PRESENT_AT,,Y_1987,Y_1987,,,,-,RECORDED AS: Kutien,EDC_1920_27; HB_1936_182-266,FALSE,FALSE
EDCT_616,PRESENT_AT,,Y_2014,Y_2014,,,,-,RECORDED AS: Kulangsu,EDC_1917_84,FALSE,FALSE
EDCT_664,PRESENT_AT,,Y_2014,Y_2014,,,,-,RECORDED AS: Kulangsu,,FALSE,FALSE
EDCT_276,PRESENT_AT,,Y_2014,Y_2014,,,,-,"RECORDED AS: Kulangsu, Amoy",EDC_1920_24; HB_1936_183,FALSE,FALSE
EDCT_632,PRESENT_AT,,Y_2014,Y_2014,,,,-,"RECORDED AS: Kulangsu, Amoy",EDC_1914_4,FALSE,FALSE
EDCT_757,PRESENT_AT,,Y_2038,Y_2038,,,,-,"RECORDED AS: Yung Chun, Fu",EDC_1914_13,FALSE,FALSE
EDCT_010,PRESENT_AT,,Y_2038,Y_2038,,,,-,RECORDED AS: Yungchun,EDC_1920_23; HB_1936_179-302,FALSE,FALSE
EDCT_452,PRESENT_AT,,Y_2038,Y_2038,,,,-,RECORDED AS: Yungchun,EDC_1920_128,FALSE,FALSE
EDCT_393,PRESENT_AT,,Y_2041,Y_2041,,,,-,"RECORDED AS: Honaam, Canton",EDC_1920_71,FALSE,FALSE
EDCT_716,PRESENT_AT,,Y_2041,Y_2041,,,,-,"RECORDED AS: Honam, Canton",EDC_1914_4,FALSE,FALSE
EDCT_182,PRESENT_AT,,Y_2043,Y_2043,,,,-,"RECORDED AS: Bubbling Well Road, Shanghai",EDC_1920_54,FALSE,FALSE
EDCT_233,PRESENT_AT,,Y_2043,Y_2043,,,,-,"RECORDED AS: Bubbling Well Road, Shanghai",EDC_1920_61,FALSE,FALSE
EDCT_237,PRESENT_AT,,Y_2043,Y_2043,,,,-,"RECORDED AS: Native City, Shanghai",EDC_1920_57,FALSE,FALSE
EDCT_266,PRESENT_AT,,Y_2044,Y_2044,,,,-,"RECORDED AS: Fati, Canton",EDC_1920_70; EDC_1918_134,FALSE,FALSE
EDCT_419,PRESENT_AT,,Y_2044,Y_2044,,,,-,"RECORDED AS: Fung Yuen Street, Canton",EDC_1920_68,FALSE,FALSE
EDCT_377,PRESENT_AT,,Y_2044,Y_2044,,,,-,RECORDED AS: Paak Hok Tung,EDC_1920_68 (teachers section),FALSE,FALSE
EDCT_051,PRESENT_AT,,Y_2044,Y_2044,,,,-,"RECORDED AS: Paak Hok Tung, Canton",EDC_1920_71; HB_1936_183-245,FALSE,FALSE
EDCT_256,PRESENT_AT,,Y_2044,Y_2044,,,,-,"RECORDED AS: Pak Hok Tung, Canton",EDC_1920_69,FALSE,FALSE
EDCT_025,PRESENT_AT,,Y_2044,Y_2044,,,,-,"RECORDED AS: Sai Kwaan, Canton",EDC_1920_69; EDC_1916_40,FALSE,FALSE
EDCT_087,PRESENT_AT,,Y_2048,Y_2048,,,,-,"RECORDED AS: East Parade Ground, Canton",EDC_1920_71,FALSE,FALSE
EDCT_213,PRESENT_AT,,Y_2048,Y_2048,,,,-,"RECORDED AS: East Parade Ground, Canton",EDC_1920_70; HB_1936_179,FALSE,FALSE
EDCT_318,PRESENT_AT,,Y_2048,Y_2048,,,,-,"RECORDED AS: Tung Shan, Canton",EDC_1920_70; HB_1936_181-215,FALSE,FALSE
EDCT_384,PRESENT_AT,,Y_2055,Y_2055,,,,-,RECORDED AS: Kuchuk,EDC_1920_78; HB_1936_180-265,FALSE,FALSE
EDCT_586,PRESENT_AT,,Y_2055,Y_2055,,,,-,"RECORDED AS: Kuchuk, Kwangtung",EDC_1917_82,FALSE,FALSE
EDCT_437,PRESENT_AT,,Y_2071,Y_2071,,,,-,RECORDED AS: Wukingfu,EDC_1920_79,FALSE,FALSE
EDCT_397,PRESENT_AT,,Y_2090,Y_2090,,,,-,"RECORDED AS: Linchow, via Canton and Yingtak",EDC_1920_78,FALSE,FALSE
EDCT_151,PRESENT_AT,,Y_2096,Y_2096,,,,-,RECORDED AS: Chaoyanghsien,EDC_1920_71; HB_1936_178; EDC_1916_39,FALSE,FALSE
EDCT_729,PRESENT_AT,,Y_2105,Y_2105,,,,-,"RECORDED AS: Luho, via Nanking, Kiangsu",EDC_1918_137,FALSE,FALSE
EDCT_084,PRESENT_AT,,Y_2223,Y_2223,,,,-,RECORDED AS: Liangchowfu,EDC_1920_41,FALSE,FALSE
EDCT_480,PRESENT_AT,,Y_2358,Y_2358,,,,-,RECORDED AS: Hwaikingfu,EDC_1920_110,FALSE,FALSE
EDCT_522,PRESENT_AT,,Y_2358,Y_2358,,,,-,RECORDED AS: Hwaikingfu,EDC_1920_105; EDC_1916_62,FALSE,FALSE
EDCT_222,PRESENT_AT,,Y_2428,Y_2428,,,,-,RECORDED AS: Weihwei,EDC_1920_31,FALSE,FALSE
EDCT_435,PRESENT_AT,,Y_2428,Y_2428,,,,-,RECORDED AS: Weihwei,EDC_1920_31,FALSE,FALSE
EDCT_355,PRESENT_AT,,Y_2495,Y_2495,,,,-,RECORDED AS: Hiangcheng,EDC_1920_29; CM_1917_129,FALSE,FALSE
EDCT_043,PRESENT_AT,,Y_2502,Y_2502,,,,-,"RECORDED AS: Drum Tower, Peking",EDC_1920_3,FALSE,FALSE
EDCT_044,PRESENT_AT,,Y_2502,Y_2502,,,,-,"RECORDED AS: Drum Tower, Peking",EDC_1920_3,FALSE,FALSE
EDCT_162,PRESENT_AT,,Y_2502,Y_2502,,,,-,"RECORDED AS: Hatamen Street and Chin-yu Hutung, Peking",EDC_1920_15; HB_1936_184-276; ZUO_2004,FALSE,FALSE
EDCT_074,PRESENT_AT,,Y_2502,Y_2502,,,,-,"RECORDED AS: Hatamen Street, Peking",EDC_1920_16,FALSE,FALSE
EDCT_080,PRESENT_AT,,Y_2502,Y_2502,,,,-,"RECORDED AS: Ma Pi Ch'ang Hutung, Peking",EDC_1920_14-15,FALSE,FALSE
EDCT_037,PRESENT_AT,,Y_2502,Y_2502,,,,-,RECORDED AS: Peking,EDC_1920_101,FALSE,FALSE
EDCT_320,PRESENT_AT,,Y_2502,Y_2502,,,,-,"RECORDED AS: Tung Fu Chia Tao, Peking",EDC_1920_14; EDC_1916_39,FALSE,FALSE
EDCT_057,PRESENT_AT,,Y_2505,Y_2505,,,,-,"RECORDED AS: Tsing Hua Yuan, Peking",EDC_1920_17-18,FALSE,FALSE
EDCT_746,PRESENT_AT,,Y_2512,Y_2512,,,,-,"RECORDED AS: Tungchou, Chihli",EDC_1917_54,FALSE,FALSE
EDCT_366,PRESENT_AT,,Y_2512,Y_2512,,,,-,RECORDED AS: Tungchow,EDC_1920_23; HB_1936_180-297,FALSE,FALSE
EDCT_830,PRESENT_AT,,Y_2512,Y_2512,,,,-,"RECORDED AS: Tungchow, Chihli",EDC_1914_11,FALSE,FALSE
EDCT_077,PRESENT_AT,,Y_2512,Y_2512,,,,-,"RECORDED AS: Tungchow, Peking",EDC_1920_14,FALSE,FALSE
EDCT_541,PRESENT_AT,,Y_2512,Y_2512,,,,-,RECORDED AS: Tungchow; Chihli,EDC_1917_42; EDC_1918_140,FALSE,FALSE
EDCT_202,PRESENT_AT,,Y_2513,Y_2513,,,,-,"RECORDED AS: Liu Li Ch'ang, Peking",EDC_1920_15,FALSE,FALSE
EDCT_029,PRESENT_AT,,Y_2513,Y_2513,,,,-,"RECORDED AS: Nan T'ang, Peking",EDC_1920_13,FALSE,FALSE
EDCT_424,PRESENT_AT,,Y_2525,Y_2525,,,,-,RECORDED AS: Fowchow,EDC_1920_97,FALSE,FALSE
EDCT_374,PRESENT_AT,,Y_2646,Y_2646,,,,-,RECORDED AS: Wuchow,EDC_1920_67,FALSE,FALSE
EDCT_440,PRESENT_AT,,Y_2646,Y_2646,,,,-,RECORDED AS: Wuchow,EDC_1920_67,FALSE,FALSE
EDCT_441,PRESENT_AT,,Y_2646,Y_2646,,,,-,RECORDED AS: Wuchow,EDC_1920_67,FALSE,FALSE
EDCT_442,PRESENT_AT,,Y_2646,Y_2646,,,,-,RECORDED AS: Wuchow,EDC_1920_67,FALSE,FALSE
EDCT_065,PRESENT_AT,,Y_2800,Y_2800,,,,-,"RECORDED AS: 42 Foh Yuan Hang, Chen-tsan, Hangchow",EDC_1920_6,FALSE,FALSE
EDCT_234,PRESENT_AT,,Y_2800,Y_2800,,,,-,"RECORDED AS: Kwei Hang, Hangchow",EDC_1920_4,FALSE,FALSE
EDCT_195,PRESENT_AT,,Y_2800,Y_2800,,,,-,"RECORDED AS: 淳佑橋, Hangchow",EDC_1920_7; HB_1936_183-255,FALSE,FALSE
EDCT_184,PRESENT_AT,,Y_2802,Y_2802,,,,-,"RECORDED AS: Ping An Bridge, Hangchow",EDC_1920_5,FALSE,FALSE
